InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
"CU","CUMV-Bird","47965","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","","","","","USA","New York","Tompkins","","","Dryden Tws, 1400 Ellis Hollow Creek Rd.","","","1989","9","21","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","47970","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","","","","","USA","New York","Tompkins","","","Ithaca, Warren Rd.","","","1989","10","14","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48261","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","","","","","USA","New York","Tompkins","","","Lansing, Drake Rd., 4km SE of Ludlowville","","","1990","4","18","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48274","1","Bombycilla cedrorum","Bombycillidae","round skin","","","","","","NO DATA","","","","","unspecified","","","","","","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48357","1","Bombycilla cedrorum","Bombycillidae","round skin","","42.4381","-76.5095","6968.45952","WGS84","USA","New York","Tompkins","","","Ithaca","","","1956","8","0","","MaNIS","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48406","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","42.4381","-76.5095","6968.45952","WGS84","USA","New York","Tompkins","","","Ithaca","","","1991","6","7","","MaNIS","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48754","1","Bombycilla cedrorum","Bombycillidae","flat skin, complete skeleton","","","","","","USA","New York","Tompkins","","","Ithaca College, 2.75 km S of center","","","1997","2","2","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48757","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","","","","","NO DATA","","","","","unspecified","","","","","","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48852","1","Bombycilla cedrorum","Bombycillidae","flat skin, complete skeleton","","","","","","USA","New York","Tompkins","","","Ithaca, Cornell University, next to Uris Library","","","1997","4","20","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48864","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","","","","","USA","New York","Tompkins","","","Freeville, Route 366","","","1992","6","9","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","48987","1","Bombycilla cedrorum","Bombycillidae","flat skin","","","","","","USA","New York","Tompkins","","","Ithaca, Ithaca College","","","1997","2","2","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49036","1","Bombycilla cedrorum","Bombycillidae","round skin, wing","","","","","","USA","New York","Tompkins","","","Ithaca, Cornell University Campus, Judd Falls Rd.- behind Dairy Bar","","","1999","4","22","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49051","1","Bombycilla cedrorum","Bombycillidae","round skin, wing","","","","","","USA","New York","Tompkins","","","Ithaca, Aurora St.","","","1998","4","5","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49287","1","Bombycilla cedrorum","Bombycillidae","flat skin, complete skeleton","","","","","","USA","New York","Tompkins","","","Carolina Elementary School, Rte. 79","","","1997","4","29","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49335","1","Bombycilla garrulus","Bombycillidae","round skin, wing","","61.175367","-149.8693084","10082","WGS84","USA","Alaska","","","","Anchorage area","","","1992","11","18","","MaNIS/HerpNet/ORNIS Guidelines-GBIF Best Practices","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49491","1","Bombycilla cedrorum","Bombycillidae","round skin, wing","","","","","","USA","New York","Tompkins","","","Pinkney Road, near Etna Bridge","","","2000","7","31","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49493","1","Bombycilla cedrorum","Bombycillidae","round skin, wing","","42.4793","-76.4509","400","WGS84","USA","New York","Tompkins","","","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road (original building)","","","2000","9","29","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49523","1","Bombycilla cedrorum","Bombycillidae","round skin, wing","","","","","","USA","New York","Erie","","","unspecified","","","2000","6","0","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49563","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","","","","","USA","New York","Tompkins","","","Ithaca, 16 Highgate Circle","","","1999","10","5","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49580","1","Bombycilla cedrorum","Bombycillidae","round skin, other","","","","","","NO DATA","","","","","unspecified","","","","","","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","50496","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Dryden: 1 Kimberly Drive","","","2001","12","6","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52464","1","Bombycilla cedrorum","Bombycillidae","tissue, round skin","tissue","42.4219042","-76.4955711","429","WGS84","USA","New York","Tompkins","","","Ithaca, Ithaca College Campus","","","2005","3","29","","GioG","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","52045","1","Bombycilla cedorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Ithaca 138 Oakwood Lane","","","2005","2","7","","","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","43991","1","Bombycilla cedrorum","Bombycillidae","alcoholic","","42.4381","-76.5095","6968.45952","WGS84","USA","New York","Tompkins","","","Ithaca","","","1955","7","27","","MaNIS","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52901","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","42.4799","-76.451","388","WGS84","USA","New York","Tompkins","","","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road","","","2008","10","27","","","","voucher","","2009-05-15TEastern Day:light Time"
"CU","CUMV-Bird","52465","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","42.49073","-76.29779","1577.15712","WGS84","USA","New York","Tompkins","","","Dryden","","","2006","3","31","","MaNIS","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","50273","1","Bombycilla cedrorum","Bombycillidae","tissue, tissue, round skin","tissue","","","","","USA","New York","Tompkins","","","Ithaca, Troy Rd.","","","2003","8","19","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52885","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Ithaca, West Hill, Elm St.","","","2008","11","24","","","","voucher","","2009-05-01TEastern Day:light Time"
"CU","CUMV-Bird","50349","1","Bombycilla cedorum","Bombycillidae","round skin","","","","","","USA","New York","Seneca","","","Canoga Bait Ponds, Seybolt Rd.","","","2003","9","26","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","44422","1","Bombycilla cedrorum","Bombycillidae","tissue, alcoholic","tissue","","","","","USA","New York","Tompkins","","","Ithaca, West Hill, Elm St.","","","2008","11","24","","","","voucher","","2009-02-20TEastern Sta:ndard Time"
"CU","CUMV-Bird","53554","1","Bombycilla cedorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Ithaca,  Hanshaw Road","","","2010","6","9","","","","voucher","","2011-04-01TEastern Day:light Time"
"CU","CUMV-Bird","51392","1","Bombycilla cedrorum","Bombycillidae","tissue, wing, round skin","tissue","","","","","USA","New York","Tompkins","","","Ithaca: Freeze Road","","","2001","6","18","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49693","1","Bombycilla cedrorum","Bombycillidae","tissue, complete skeleton","tissue","42.603779","-76.213721","","","USA","New York","Cortland","","","Cortland, Kinney Gulf Road","","","2001","5","0","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","51736","1","Bombycilla cedrorum","Bombycillidae","complete skeleton, tissue","tissue","42.4801","-76.4506","","","USA","New York","Tompkins","","","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road","","","2003","9","30","","","","voucher","","2006-03-17TEastern Day:light Time"
"CU","CUMV-Bird","51857","1","Bombycilla cedrorum","Bombycillidae","tissue, round skin","tissue","","","","","USA","New York","Tompkins","","","Ithaca; Salem Drive","","","2004","9","15","","","","voucher","","2006-08-09TEastern Day:light Time"
"CU","CUMV-Bird","53324","1","Bombycilla cedrorum","Bombycillidae","tissue, complete skeleton","tissue","","","","","USA","New York","Wayne","","","Savannah, 2295 Route 89","","","","","","","","","voucher","","2011-10-28TEastern Day:light Time"
"CU","CUMV-Bird","49829","1","Bombycilla cedrorum","Bombycillidae","round skin","","37.8873586","-122.269603","20","WGS84","USA","California","Alameda","","","Berkeley, 1116 Walnut Street","","","1991","2","15","","MaNIS/HerpNet/ORNIS Guidelines-GBIF Best Practices","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","53261","1","Bombycilla cedrorum","Bombycillidae","tissue, round skin","tissue","42.0889878","-75.9694576","1010","WGS84","USA","New York","Broome","","","Binghamton University","","","2010","6","2","","","","voucher","","2010-07-02TEastern Day:light Time"
"CU","CUMV-Bird","51701","1","Bombycilla cedorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Ithaca; 382 W. Buffalo St.","","","2005","5","3","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49714","1","Bombycilla cedrorum","Bombycillidae","wing, tissue, round skin","tissue","","","","","USA","New York","Tompkins","","","Ithaca, Cornell University, Mallot Hall","","","2001","4","1","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49694","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","42.603779","-76.213721","","","USA","New York","Cortland","","","Cortland, Kinney Gulf Road","","","2001","5","0","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52500","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","42.444134","-76.438825","2280","WGS84","USA","New York","Tompkins","","","Dryden Township, Stevenson Road","","","2008","6","13","","MaNIS","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","53553","1","Bombycilla cedorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","204 Winston Drive,  Ithaca","","","2011","2","10","","","","voucher","","2011-04-01TEastern Day:light Time"
"CU","CUMV-Bird","44107","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","42.4381","-76.5095","6968.45952","WGS84","USA","New York","Tompkins","","","Ithaca","","","1996","6","30","","MaNIS","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","51410","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","38.198072","-120.367715","2093","WGS84","USA","California","Calaveras","","","near Avery/Hathaway Pines","2800ft","","1992","4","26","","MaNIS/HerpNet/ORNIS Guidelines-GBIF Best Practices","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","50940","1","Bombycilla cedrorum","Bombycillidae","complete skeleton, tissue","tissue","42.4799","-76.451","388","WGS84","USA","New York","Tompkins","","","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road","","","2003","9","19","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","49788","1","Bombycilla cedrorum","Bombycillidae","tissue, complete skeleton, flat skin","tissue","","","","","USA","New York","","","","206 Schuyler Place","","","","","","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","50283","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Ithaca, 14 Cedar Lane","","","2003","6","14","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52039","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","42.4381","-76.5095","6968.45952","WGS84","USA","New York","Tompkins","","","Ithaca","","","2006","9","7","","MaNIS","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","53039","1","Bombycilla cedrorum","Bombycillidae","wing, tissue, round skin","tissue","","","","","USA","New York","Tompkins","","","Ithaca, Beverly J. Martin School","","","2009","6","3","","","","voucher","","2009-10-16TEastern Day:light Time"
"CU","CUMV-Bird","53088","1","Bombycilla cedrorum","Bombycillidae","tissue, round skin","tissue","42.4799","-76.451","388","WGS84","USA","New York","Tompkins","","","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road","","","2008","8","21","","","","voucher","","2009-12-04TEastern Sta:ndard Time"
"CU","CUMV-Bird","52247","1","Bombycilla cedrorum","Bombycillidae","tissue, round skin","tissue","42.4219042","-76.4955711","429","WGS84","USA","New York","Tompkins","","","Ithaca, Ithaca College Campus","","","2005","3","29","","GioG","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","50923","1","Bombycilla cedrorum","Bombycillidae","tissue, round skin","tissue","42.536552","-76.69372","390","WGS84","USA","New York","Tompkins","","","Ulysses Township, 2.4 km WSW Trumansburg, 8241 Searsburg Road","","","","","","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","43976","1","Bombycilla cedrorum","Bombycillidae","other","","42.603779","-76.213721","","","USA","New York","Cortland","","","Cortland, Kinney Gulf Road","","","2001","5","0","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52962","1","Bombycilla cedrorum","Bombycillidae","round skin, tissue","tissue","","","","","USA","New York","Tompkins","","","Ithaca, Beverly J. Martin School","","","2009","6","3","","","","voucher","","2009-07-03TEastern Day:light Time"
"CU","CUMV-Bird","50518","1","Bombycilla cedrorum","Bombycillidae","complete skeleton","","41.1879559","-71.5797043","4911","WGS84","USA","Rhode Island","Washington","","","Block Island","","","1996","10","28","","MaNIS/HerpNet/ORNIS Guidelines-GBIF Best Practices","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","54458","1","Bombycilla cedorum","Bombycillidae","round skin, tissue","tissue","42.34284","-76.299785","5880","WGS84","USA","New York","Tompkins","","","Caroline Township, Old 76 Road","","","2010","7","5","","","","voucher","","2011-11-18TEastern Sta:ndard Time"
"CU","CUMV-Bird","44137","1","Bombycilla cedorum","Bombycillidae","other","","","","","","NO DATA","","","","","No data","","","","","","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","52476","1","Bombycilla cedorum","Bombycillidae","complete skeleton","","42.4801","-76.4506","","","USA","New York","Tompkins","","","Cornell Laboratory of Ornithology, ~5.5 km NE Ithaca, Sapsucker Woods Road","","","2003","9","19","","","","voucher","","2009-01-16TEastern Sta:ndard Time"
"CU","CUMV-Bird","44428","1","Bombycilla cedrorum","Bombycillidae","alcoholic","","","","","","USA","New York","Tompkins","","","Ithaca, Beverly J. Martin School","","","2009","6","3","","","","voucher","","2009-06-19TEastern Day:light Time"
"CU","CUMV-Bird","43975","1","Bombycilla cedrorum","Bombycillidae","other","","","","","","USA","New York","Tompkins","","","Lansing Tws., Lansing Station Rd,","","","2000","11","6","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"CU","CUMV-Bird","44277","1","Bombycilla cedrorum","Bombycillidae","alcoholic","","42.4483698","-76.4802185","","WGS84","USA","New York","Tompkins","","","Ithaca, Cornell University Campus, Mallott Hall","","","2005","3","30","","","","voucher","","2006-02-14TEastern Sta:ndard Time"
"PSM","Bird","Bird-01348","1","Bombycilla garrulus","Bombycillidae","round","","45.5701445","-117.5282416","973.50302531803","WGS84","USA","Oregon","Wallowa","","","Wallowa","","","1933","2","26","H. W. Dobyns","MaNIS/HerpNet/ORNIS/Biogeomancer Guidelines","","voucher","","2010-07-19T18:00-7:00"
"PSM","Bird","Bird-01349","1","Bombycilla garrulus","Bombycillidae","round","","45.5701445","-117.5282416","973.50302531803","WGS84","USA","Oregon","Wallowa","","","Wallowa","","","1933","1","26","H. W. Dobyns","MaNIS/HerpNet/ORNIS/Biogeomancer Guidelines","","voucher","","2010-07-19T18:00-7:00"
